AccX [mg],AccY [mg],AccZ [mg],State
37,-399,-8,1
36,-457,-75,1
68,-568,-175,1
126,-683,-221,1
267,-873,-224,1
463,-1275,-193,1
417,-1936,-185,1
380,-1998,-588,1
177,-1321,-416,1
237,-981,-609,1
204,-996,-757,1
155,-1019,-705,1
-65,-1125,-492,1
33,-1286,-554,1
88,-1990,-1185,1
196,-1998,-1285,1
147,-1524,-1061,1
34,-1066,-873,1
159,-1124,-1014,1
255,-1327,-1178,1
310,-1554,-1145,1
238,-1998,-1145,1
580,-1998,-1617,1
432,-1998,-1634,1
-54,-1428,-1166,1
-357,-938,-1010,1
-165,-1021,-1415,1
96,-1249,-1517,1
131,-1177,-1225,1
105,-1136,-1156,1
2,-1202,-1219,1
-43,-1269,-1254,1
-186,-1166,-1138,1
-370,-932,-1090,1
-381,-570,-1082,1
-295,-502,-1137,1
-266,-507,-1070,1
-278,-429,-924,1
-264,-304,-791,1
-208,-238,-748,1
-195,-281,-728,1
-189,-321,-691,1
-181,-311,-615,1
-167,-246,-495,1
-132,-202,-423,1
-79,-252,-452,1
-38,-379,-501,1
-5,-505,-509,1
37,-629,-482,1
100,-783,-466,1
285,-1051,-566,1
704,-1524,-806,1
1229,-1998,-706,1
953,-1998,-267,1
541,-1809,-581,1
315,-1222,-415,1
238,-851,-256,1
276,-872,-218,1
481,-1329,-374,1
1025,-1998,-848,1
1712,-1998,-756,1
834,-1969,-480,1
386,-1657,-510,1
372,-1546,-546,1
562,-1495,-574,1
854,-1556,-421,1
895,-1809,-428,1
779,-1998,-1038,1
471,-1931,-936,1
369,-1307,-411,1
399,-902,-271,1
359,-833,-438,1
275,-924,-610,1
206,-1095,-728,1
173,-1199,-667,1
188,-1091,-424,1
282,-898,-558,1
225,-791,-703,1
76,-632,-620,1
-55,-553,-560,1
-99,-633,-736,1
-109,-506,-748,1
-183,-291,-596,1
-232,-117,-350,1
-254,-185,-381,1
-211,-294,-541,1
-210,-312,-560,1
-191,-232,-475,1
-185,-153,-373,1
-139,-139,-399,1
-131,-140,-428,1
-129,-158,-466,1
-151,-281,-523,1
-148,-467,-510,1
4,-828,-567,1
258,-1407,-298,1
1243,-1998,-1160,1
862,-1957,-440,1
431,-1410,-758,1
94,-1178,-500,1
23,-1129,-365,1
168,-1343,-334,1
509,-1388,-350,1
762,-1759,-569,1
938,-1998,-796,1
602,-1998,-885,1
459,-1929,-545,1
465,-1628,-421,1
581,-1713,-611,1
684,-1667,-406,1
718,-1890,-447,1
780,-1998,-611,1
845,-1998,-825,1
666,-1717,-576,1
386,-1389,45,1
523,-1455,-201,1
610,-1613,-679,1
501,-1344,-387,1
417,-1136,-200,1
316,-1161,-340,1
264,-1139,-378,1
249,-947,-201,1
250,-805,-240,1
252,-661,-247,1
160,-613,-221,1
51,-623,-215,1
-3,-516,-143,1
11,-489,-283,1
16,-441,-299,1
7,-383,-260,1
24,-373,-274,1
41,-406,-308,1
37,-385,-317,1
11,-404,-338,1
-30,-392,-311,1
-44,-338,-277,1
-25,-378,-321,1
-11,-482,-382,1
-39,-537,-344,1
-43,-601,-272,1
125,-775,-308,1
747,-1572,-837,1
1261,-1998,-881,1
776,-1998,-366,1
533,-1548,-653,1
365,-1152,-577,1
303,-920,-375,1
314,-904,-286,1
393,-1224,-310,1
629,-1998,-720,1
1160,-1998,-1367,1
904,-1998,-783,1
534,-1435,-650,1
338,-1226,-551,1
306,-1195,-482,1
433,-1491,-545,1
778,-1998,-798,1
811,-1998,-513,1
546,-1599,-479,1
336,-1341,-567,1
227,-1048,-422,1
232,-840,-310,1
311,-730,-268,1
412,-715,-281,1
423,-820,-320,1
359,-916,-284,1
284,-919,-187,1
263,-823,-180,1
255,-712,-187,1
237,-616,-189,1
219,-539,-184,1
196,-494,-182,1
160,-446,-164,1
131,-400,-141,1
115,-366,-138,1
106,-341,-143,1
102,-333,-150,1
97,-346,-149,1
93,-386,-144,1
100,-476,-152,1
146,-642,-210,1
279,-896,-299,1
534,-1316,-401,1
984,-1995,-521,1
926,-1998,-453,1
499,-1427,-453,1
357,-984,-397,1
272,-724,-296,1
224,-629,-265,1
206,-679,-262,1
257,-980,-285,1
475,-1657,-464,1
1022,-1998,-579,1
1219,-1998,-700,1
699,-1737,-503,1
432,-1392,-368,1
411,-1433,-475,1
499,-1632,-575,1
676,-1798,-586,1
747,-1956,-503,1
641,-1998,-474,1
527,-1937,-537,1
518,-1514,-505,1
461,-1124,-361,1
384,-923,-307,1
321,-974,-426,1
260,-935,-451,1
186,-879,-297,1
163,-826,-205,1
192,-756,-220,1
219,-703,-253,1
199,-615,-208,1
166,-554,-199,1
154,-554,-235,1
108,-514,-202,1
59,-478,-151,1
31,-477,-145,1
42,-458,-145,1
56,-451,-161,1
74,-423,-161,1
73,-416,-144,1
76,-486,-183,1
95,-550,-203,1
141,-680,-241,1
214,-892,-289,1
377,-1234,-304,1
631,-1667,-350,1
873,-1998,-499,1
786,-1998,-553,1
555,-1519,-380,1
468,-1267,-394,1
395,-1139,-388,1
379,-1190,-404,1
408,-1498,-469,1
676,-1998,-416,1
1157,-1998,-558,1
956,-1998,-651,1
509,-1662,-467,1
320,-1337,-333,1
375,-1287,-378,1
540,-1500,-502,1
751,-1843,-502,1
813,-1998,-405,1
631,-1756,-482,1
430,-1385,-426,1
306,-1106,-281,1
243,-950,-189,1
281,-923,-277,1
310,-950,-338,1
322,-941,-348,1
315,-885,-300,1
277,-817,-231,1
232,-746,-204,1
184,-686,-197,1
140,-626,-208,1
111,-560,-212,1
86,-475,-199,1
63,-433,-199,1
39,-405,-190,1
19,-386,-181,1
0,-355,-165,1
-10,-339,-150,1
-8,-333,-148,1
1,-342,-155,1
20,-376,-159,1
67,-465,-197,1
152,-609,-261,1
293,-826,-302,1
513,-1168,-241,1
881,-1877,-427,1
811,-1998,-554,1
454,-1493,-292,1
304,-1023,-167,1
274,-826,-178,1
312,-887,-282,1
427,-1177,-412,1
645,-1555,-423,1
981,-1998,-414,1
1029,-1998,-542,1
648,-1960,-339,1
537,-1564,-304,1
612,-1474,-430,1
707,-1631,-581,1
667,-1730,-426,1
648,-1749,-222,1
766,-1778,-352,1
699,-1500,-217,1
563,-1568,-549,1
425,-1363,-427,1
329,-992,-76,1
378,-935,-198,1
388,-1029,-267,1
338,-1015,-191,1
398,-963,-247,1
372,-968,-322,1
312,-882,-258,1
214,-792,-132,1
206,-708,-172,1
196,-652,-206,1
174,-558,-186,1
161,-462,-154,1
130,-425,-125,1
106,-427,-122,1
89,-427,-128,1
82,-414,-120,1
89,-410,-135,1
110,-420,-163,1
138,-455,-184,1
156,-536,-181,1
201,-630,-174,1
278,-753,-200,1
365,-985,-270,1
534,-1452,-405,1
822,-1998,-453,1
971,-1998,-506,1
626,-1446,-440,1
380,-1093,-332,1
300,-1023,-280,1
396,-1253,-295,1
655,-1714,-434,1
1024,-1998,-328,1
1043,-1998,-614,1
581,-1867,-520,1
419,-1384,-323,1
471,-1286,-297,1
595,-1424,-281,1
770,-1784,-399,1
769,-1998,-494,1
649,-1778,-469,1
580,-1457,-402,1
491,-1318,-325,1
410,-1240,-233,1
394,-1206,-245,1
403,-1151,-269,1
436,-1109,-328,1
424,-1032,-286,1
335,-984,-241,1
258,-915,-209,1
221,-796,-180,1
198,-672,-152,1
178,-565,-127,1
162,-505,-115,1
142,-474,-115,1
119,-460,-113,1
91,-463,-115,1
72,-479,-138,1
72,-470,-146,1
81,-437,-133,1
96,-417,-113,1
103,-428,-98,1
111,-473,-105,1
125,-544,-128,1
155,-649,-170,1
211,-791,-199,1
355,-1038,-259,1
554,-1349,-348,1
696,-1627,-420,1
649,-1694,-451,1
520,-1548,-406,1
449,-1407,-333,1
446,-1324,-348,1
466,-1283,-374,1
521,-1381,-387,1
625,-1642,-433,1
745,-1968,-490,1
797,-1998,-533,1
737,-1943,-536,1
613,-1669,-444,1
575,-1576,-440,1
595,-1607,-409,1
649,-1726,-414,1
709,-1973,-463,1
668,-1939,-726,1
571,-1430,-195,1
522,-1256,-250,1
432,-1252,-432,1
361,-1190,-378,1
397,-1050,-249,1
397,-1043,-231,1
331,-1049,-203,1
322,-958,-223,1
311,-863,-301,1
283,-688,-220,1
208,-569,-98,1
158,-526,-76,1
130,-526,-133,1
107,-520,-166,1
91,-481,-157,1
94,-416,-115,1
94,-371,-81,1
95,-343,-72,1
107,-327,-77,1
112,-332,-86,1
116,-378,-99,1
130,-460,-131,1
171,-578,-198,1
236,-736,-275,1
334,-900,-286,1
563,-1256,-299,1
821,-1998,-427,1
989,-1998,-571,1
738,-1894,-658,1
443,-1156,-283,1
355,-998,-293,1
311,-1002,-279,1
379,-1208,-376,1
582,-1598,-440,1
1147,-1998,-846,1
1031,-1998,-566,1
635,-1853,-360,1
516,-1377,-468,1
439,-1143,-419,1
435,-1208,-410,1
494,-1566,-426,1
765,-1998,-510,1
1010,-1998,-510,1
693,-1540,-380,1
429,-1266,-375,1
282,-1093,-328,1
245,-970,-299,1
287,-875,-259,1
356,-843,-197,1
417,-857,-157,1
418,-924,-209,1
362,-957,-274,1
284,-890,-265,1
239,-763,-218,1
202,-628,-162,1
171,-529,-131,1
141,-447,-101,1
123,-400,-90,1
108,-363,-76,1
98,-337,-60,1
90,-320,-53,1
86,-318,-49,1
87,-337,-63,1
95,-385,-89,1
116,-456,-118,1
161,-583,-165,1
228,-757,-215,1
351,-1017,-259,1
548,-1372,-267,1
749,-1790,-363,1
666,-1694,-398,1
485,-1317,-295,1
382,-1109,-257,1
355,-1082,-286,1
417,-1238,-359,1
546,-1530,-396,1
750,-1941,-343,1
934,-1998,-455,1
773,-1998,-585,1
559,-1633,-435,1
463,-1385,-323,1
487,-1361,-347,1
573,-1507,-392,1
657,-1759,-391,1
664,-1888,-416,1
690,-1786,-538,1
501,-1451,-383,1
440,-1177,-323,1
399,-1004,-209,1
326,-983,-189,1
314,-1028,-289,1
325,-1038,-296,1
334,-971,-233,1
341,-977,-259,1
322,-897,-227,1
300,-773,-149,1
252,-729,-172,1
195,-711,-180,1
170,-643,-154,1
165,-582,-146,1
151,-515,-121,1
138,-480,-106,1
125,-457,-81,1
118,-471,-87,1
123,-498,-92,1
139,-526,-99,1
167,-585,-117,1
210,-646,-121,1
283,-775,-172,1
387,-1023,-283,1
483,-1296,-323,1
555,-1488,-245,1
628,-1583,-319,1
582,-1426,-369,1
441,-1158,-268,1
333,-1031,-203,1
326,-1003,-202,1
381,-1106,-251,1
518,-1377,-336,1
681,-1712,-350,1
835,-1996,-410,1
829,-1952,-533,1
568,-1613,-363,1
437,-1277,-228,1
411,-1189,-247,1
466,-1298,-335,1
585,-1523,-391,1
